Dates,12MTH_IMPVOL_100.0%MNY_DF.13,PX_LAST.13
6/11/2003,,63.98
6/12/2003,,64.18
6/13/2003,,63.9
6/16/2003,,65.24
6/17/2003,,65.04
6/18/2003,,65.87
6/19/2003,,65.705
6/20/2003,,65.39
6/23/2003,,64.785
6/24/2003,,64.96
6/25/2003,,64.65
6/26/2003,,65.15
6/27/2003,,64.305
6/30/2003,,64.49
7/1/2003,,64.44
7/2/2003,,64.945
7/3/2003,,64.19
7/4/2003,,64.19
7/7/2003,,65.06
7/8/2003,,64.9
7/9/2003,,64.66
7/10/2003,,64.45
7/11/2003,,64.62
7/14/2003,,64.48
7/15/2003,,64.045
7/16/2003,,63.81
7/17/2003,,63.66
7/18/2003,,65.09
7/21/2003,,68.175
7/22/2003,,68.825
7/23/2003,,69.375
7/24/2003,,69.675
7/25/2003,,70.7
7/28/2003,,70.49
7/29/2003,,69.775
7/30/2003,,69.7
7/31/2003,,70.1
8/1/2003,,69.505
8/4/2003,,70.06
8/5/2003,,69.475
8/6/2003,,69.105
8/7/2003,,69.425
8/8/2003,,69.975
8/11/2003,,70.95
8/12/2003,,71.985
8/13/2003,,72.25
8/14/2003,,71.07
8/15/2003,,71.33
8/18/2003,,72.17
8/19/2003,,72.225
8/20/2003,,71.91
8/21/2003,,72.345
8/22/2003,,71.76
8/25/2003,,71.685
8/26/2003,,72.07
8/27/2003,,71.475
8/28/2003,,71.125
8/29/2003,,71.235
9/1/2003,,71.235
9/2/2003,,70.075
9/3/2003,,71.305
9/4/2003,,70.0
9/5/2003,,69.34
9/8/2003,,68.99
9/9/2003,,68.705
9/10/2003,,68.3
9/11/2003,,69.445
9/12/2003,,69.115
9/15/2003,,69.215
9/16/2003,,70.4
9/17/2003,,70.135
9/18/2003,,70.925
9/19/2003,,70.99
9/22/2003,,71.06
9/23/2003,,71.375
9/24/2003,,70.575
9/25/2003,,70.805
9/26/2003,,71.725
9/29/2003,,70.27
9/30/2003,,69.07
10/1/2003,,70.9
10/2/2003,,71.28
10/3/2003,,73.03
10/6/2003,,72.94
10/7/2003,,73.3
10/8/2003,,72.7
10/9/2003,,74.14
10/10/2003,,74.04
10/13/2003,,74.52
10/14/2003,,74.67
10/15/2003,,73.7
10/16/2003,,73.59
10/17/2003,,74.05
10/20/2003,,75.48
10/21/2003,,75.5
10/22/2003,,75.82
10/23/2003,,75.93
10/24/2003,,75.68
10/27/2003,,75.74
10/28/2003,,77.25
10/29/2003,,77.57
10/30/2003,,78.06
10/31/2003,,78.87
11/3/2003,,78.79
11/4/2003,,79.5
11/5/2003,,79.17
11/6/2003,,79.6
11/7/2003,,79.04
11/10/2003,,78.84
11/11/2003,,78.5
11/12/2003,,78.9
11/13/2003,,79.65
11/14/2003,,78.53
11/17/2003,,78.19
11/18/2003,,77.21
11/19/2003,,76.85
11/20/2003,,76.8
11/21/2003,,77.51
11/24/2003,,79.56
11/25/2003,,79.17
11/26/2003,,79.28
11/27/2003,,79.28
11/28/2003,,79.04
12/1/2003,,81.62
12/2/2003,,80.95
12/3/2003,,80.99
12/4/2003,,81.3
12/5/2003,,80.74
12/8/2003,,81.95
12/9/2003,,82.02
12/10/2003,,80.94
12/11/2003,,81.24
12/12/2003,,81.47
12/15/2003,,82.0
12/16/2003,,82.98
12/17/2003,,83.46
12/18/2003,,83.43
12/19/2003,,84.07
12/22/2003,,85.25
12/23/2003,,84.61
12/24/2003,,84.24
12/25/2003,,84.24
12/26/2003,,84.21
12/29/2003,,84.5
12/30/2003,,84.28
12/31/2003,,85.03
1/1/2004,,85.03
1/2/2004,,83.37
1/5/2004,,84.96
1/6/2004,,84.7
1/7/2004,,83.24
1/8/2004,,82.68
1/9/2004,,82.4
1/12/2004,,83.17
1/13/2004,,82.88
1/14/2004,,83.7
1/15/2004,,84.3
1/16/2004,,85.48
1/19/2004,,85.48
1/20/2004,,80.41
1/21/2004,,81.75
1/22/2004,,82.11
1/23/2004,,81.96
1/26/2004,,82.47
1/27/2004,,82.1
1/28/2004,,80.0
1/29/2004,,79.52
1/30/2004,,79.09
2/2/2004,,78.0
2/3/2004,,78.9
2/4/2004,,79.45
2/5/2004,,79.0
2/6/2004,,79.81
2/9/2004,,79.39
2/10/2004,,81.25
2/11/2004,,81.4
2/12/2004,,80.98
2/13/2004,,79.68
2/16/2004,,79.68
2/17/2004,,80.32
2/18/2004,,79.66
2/19/2004,,79.1
2/20/2004,,79.7
2/23/2004,,80.44
2/24/2004,,79.48
2/25/2004,,78.57
2/26/2004,,78.18
2/27/2004,,78.02
3/1/2004,,78.78
3/2/2004,,78.31
3/3/2004,,78.95
3/4/2004,,78.89
3/5/2004,,78.66
3/8/2004,,77.67
3/9/2004,,77.85
3/10/2004,,76.0
3/11/2004,,75.35
3/12/2004,,76.22
3/15/2004,,74.87
3/16/2004,,78.81
3/17/2004,,79.56
3/18/2004,,79.88
3/19/2004,,79.76
3/22/2004,,79.71
3/23/2004,,79.6
3/24/2004,,79.43
3/25/2004,,81.02
3/26/2004,,79.98
3/29/2004,,80.8
3/30/2004,,81.68
3/31/2004,,81.87
4/1/2004,,81.05
4/2/2004,,81.78
4/5/2004,,82.75
4/6/2004,,82.83
4/7/2004,,82.75
4/8/2004,,82.43
4/9/2004,,82.43
4/12/2004,,83.62
4/13/2004,,82.39
